"motusRecvID","recvProjectID","receiverID","recvDeployID","port","radioType","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus"
"399","1","SG-5113BBBK2822","2121","3","","yagi-9-laird","100.0","100.0","","","","","5.6","","","","","","","","","","terminated"
"399","1","SG-5113BBBK2822","3755","2","","yagi-9-laird","300.0","300.0","","","","","5.8","","","","","","","","","","active"
"399","1","SG-5113BBBK2822","3755","3","","yagi-9-laird","100.0","100.0","","","","","5.6","","","","","","","","","","active"
"400","1","SG-5113BBBK2827","644","1","","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","644","2","","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","644","3","","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2028","1","","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2028","2","","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2028","3","","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2122","1","","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2122","2","","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2122","3","","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2428","1","","yagi-9-laird","220.0","220.0","","","","","6.0","","7.62","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2428","2","","yagi-9-laird","130.0","130.0","","","","","5.8","","7.62","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","2428","3","","yagi-9-laird","0.0","0.0","","","","","5.6","","7.62","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3054","1","","yagi-9-laird","20.0","20.0","10.997964","","","","6.0","","7.6","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3054","2","","yagi-9-laird","250.0","250.0","240.99797","","","","5.8","","7.6","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3054","3","","yagi-9-laird","120.0","120.0","110.99796","","","","5.6","","7.6","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3740","2","","yagi-9-laird","250.0","250.0","240.98418","","","","5.8","","7.6","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3740","3","","yagi-9-laird","120.0","120.0","110.98418","","","","5.6","","7.6","RG58","","","","","","","terminated"
"400","1","SG-5113BBBK2827","3975","1","","yagi-9-laird","20.0","20.0","10.974471","","","","6.0","","","","","","","","","","active"
"400","1","SG-5113BBBK2827","3975","2","","yagi-9-laird","250.0","250.0","240.97447","","","","5.8","","7.6","RG58","","","","","","","active"
"400","1","SG-5113BBBK2827","3975","3","","yagi-9-laird","120.0","120.0","110.97447","","","","5.6","","7.6","RG58","","","","","","","active"
"401","1","SG-5113BBBK2832","646","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","646","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","646","3","","yagi-9-laird","120.0","120.0","","","","","5.6","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","734","1","","yagi-9-laird","13.0","13.0","","","","","6.0","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","734","2","","yagi-9-laird","180.0","180.0","","","","","5.8","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","734","3","","yagi-9-laird","90.0","90.0","","","","","5.6","","7.62","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","2006","1","","yagi-9-laird","15.0","15.0","","","","","","","","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","2006","2","","yagi-9-laird","180.0","180.0","","","","","","","","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","2006","3","","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","terminated"
"401","1","SG-5113BBBK2832","2123","1","","yagi-9-laird","15.0","15.0","","","","","6.0","","","","","","","","","","active"
"401","1","SG-5113BBBK2832","2123","2","","yagi-9-laird","180.0","180.0","","","","","5.8","","","","","","","","","","active"
"401","1","SG-5113BBBK2832","2123","3","","yagi-9-laird","90.0","90.0","","","","","5.6","","","","","","","","","","active"
"402","1","SG-5113BBBK2839","676","1","","yagi-9-laird","85.0","85.0","","","","","6.0","","7.62","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","676","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","7.62","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","676","3","","yagi-9-laird","180.0","180.0","","","","","5.6","","7.62","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","1994","1","","yagi-9-laird","85.0","85.0","","","","","","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","1994","2","","yagi-9-laird","275.0","275.0","","","","","","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","1994","3","","yagi-9-laird","180.0","180.0","","","","","","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2124","1","","yagi-9-laird","85.0","85.0","","","","","6.0","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2124","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2124","3","","yagi-9-laird","180.0","180.0","","","","","5.6","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2924","1","","yagi-9-laird","85.0","85.0","","","","","6.0","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2924","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","2924","3","","yagi-9-laird","180.0","180.0","","","","","5.6","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","3220","1","","yagi-9-laird","85.0","85.0","","","","","6.0","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","3220","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","3220","3","","yagi-9-laird","180.0","180.0","","","","","5.6","","","","","","","","","","terminated"
"402","1","SG-5113BBBK2839","3938","1","","yagi-9-laird","160.0","160.0","","","","","","","","","","","","","","","active"
"402","1","SG-5113BBBK2839","3938","2","","yagi-9-laird","230.0","230.0","","","","","","","","","","","","","","","active"
"402","1","SG-5113BBBK2839","3938","3","","yagi-9-laird","75.0","75.0","","","","","","","","","","","","","","","active"
"403","1","SG-5113BBBK2911","680","1","","yagi-9-laird","15.0","15.0","","","","","6.0","","7.62","","","","","","","","terminated"
"403","1","SG-5113BBBK2911","680","2","","yagi-9-laird","245.0","245.0","","","","","5.8","","7.62","","","","","","","","terminated"
"403","1","SG-5113BBBK2911","680","3","","yagi-9-laird","115.0","115.0","","","","","5.6","","7.62","","","","","","","","terminated"
"403","1","SG-5113BBBK2911","3051","1","","yagi-9-laird","255.0","255.0","","","","","6.0","","","","","","","","","","active"
"403","1","SG-5113BBBK2911","3051","2","","yagi-9-laird","100.0","100.0","","","","","5.8","","","","","","","","","","active"
"403","1","SG-5113BBBK2911","3051","3","","yagi-9-laird","175.0","175.0","","","","","5.6","","","","","","","","","","active"
"404","1","SG-5113BBBK2917","656","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","656","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","656","3","","yagi-9-laird","120.0","120.0","","","","","5.6","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2024","1","","yagi-9-laird","0.0","0.0","","","","","4.5","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2024","2","","yagi-9-laird","240.0","240.0","","","","","4.3","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2024","3","","yagi-9-laird","120.0","120.0","","","","","4.1","","7.62","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2126","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2126","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2126","3","","yagi-9-laird","120.0","120.0","","","","","5.6","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2181","1","","yagi-9-laird","60.0","60.0","","","","","6.0","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2181","2","","yagi-9-laird","270.0","270.0","","","","","5.8","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","2181","3","","yagi-9-laird","150.0","150.0","","","","","5.6","","","","","","","","","","terminated"
"404","1","SG-5113BBBK2917","4036","1","","yagi-9-laird","60.0","60.0","49.943333","","","","6.0","","","","","","","","","","active"
"404","1","SG-5113BBBK2917","4036","2","","yagi-9-laird","270.0","270.0","259.94333","","","","5.8","","","","","","","","","","active"
"405","1","SG-5113BBBK3017","662","1","","yagi-9-laird","315.0","315.0","","","","","6.0","","7.62","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","662","2","","yagi-9-laird","210.0","210.0","","","","","5.6","","7.62","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","662","3","","yagi-9-laird","90.0","90.0","","","","","5.8","","7.62","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2013","1","","yagi-9-laird","315.0","315.0","","","","","","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2013","2","","yagi-9-laird","210.0","210.0","","","","","","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2013","3","","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2128","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2128","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","2128","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","3761","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","3761","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","terminated"
"405","1","SG-5113BBBK3017","3989","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","","","","","","","","","active"
"405","1","SG-5113BBBK3017","3989","2","","yagi-9-laird","275.0","275.0","","","","","5.8","","","","","","","","","","active"
"405","1","SG-5113BBBK3017","3989","3","","yagi-9-laird","70.0","70.0","","","","","5.6","","","","","","","","","","active"
"406","1","SG-5113BBBK3062","679","1","","yagi-9-laird","115.0","115.0","105.456406","","","","13.7","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","679","2","","yagi-9-laird","250.0","250.0","240.4564","","","","13.1","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","679","3","","yagi-9-laird","15.0","15.0","5.4564023","","","","12.2","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","768","1","","yagi-9-laird","115.0","115.0","105.45468","","","","13.7","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","768","2","","yagi-9-laird","250.0","250.0","240.45468","","","","13.1","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","768","3","","yagi-9-laird","15.0","15.0","5.454685","","","","12.2","","7.6","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","2011","1","","yagi-9-laird","115.0","115.0","105.45146","","","","","","","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","2011","2","","yagi-9-laird","250.0","250.0","240.45146","","","","","","","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","2011","3","","yagi-9-laird","15.0","15.0","5.4514637","","","","","","","","","","","","","","terminated"
"406","1","SG-5113BBBK3062","2129","1","","yagi-9-laird","115.0","115.0","105.44611","","","","13.7","","","","","","","","","","active"
"406","1","SG-5113BBBK3062","2129","2","","yagi-9-laird","250.0","250.0","240.44612","","","","13.1","","","","","","","","","","active"
"406","1","SG-5113BBBK3062","2129","3","","yagi-9-laird","15.0","15.0","5.446115","","","","12.2","","","","","","","","","","active"
"407","1","SG-5113BBBK3078","655","1","","yagi-9-laird","340.0","340.0","","","","","6.0","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","655","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","655","3","","yagi-9-laird","120.0","120.0","","","","","5.6","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","756","1","","yagi-9-laird","20.0","20.0","","","","","6.0","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","756","2","","yagi-9-laird","280.0","280.0","","","","","5.8","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","756","3","","yagi-9-laird","220.0","220.0","","","","","5.6","","7.62","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","3764","1","","yagi-9-laird","20.0","20.0","","","","","6.0","","7.6","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","3764","3","","yagi-9-laird","220.0","220.0","","","","","5.6","","7.6","","","","","","","","terminated"
"407","1","SG-5113BBBK3078","3952","1","","yagi-9-laird","20.0","20.0","","","","","6.0","","7.6","","","","","","","","active"
"407","1","SG-5113BBBK3078","3952","2","","yagi-9-laird","280.0","280.0","","","","","5.8","","","","","","","","","","active"
"407","1","SG-5113BBBK3078","3952","3","","yagi-9-laird","220.0","220.0","","","","","5.6","","7.6","","","","","","","","active"
"408","1","SG-5113BBBK3084","661","1","","yagi-9-laird","320.0","320.0","","","","","6.0","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","661","2","","yagi-9-laird","260.0","260.0","","","","","5.6","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","661","3","","yagi-9-laird","140.0","140.0","","","","","5.8","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","735","1","","yagi-9-laird","320.0","320.0","","","","","6.0","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","735","2","","yagi-9-laird","225.0","225.0","","","","","5.8","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","735","3","","yagi-9-laird","90.0","90.0","","","","","5.6","","7.62","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2009","1","","yagi-9-laird","320.0","320.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2009","2","","yagi-9-laird","225.0","225.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2009","3","","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2363","1","","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2363","2","","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","2363","3","","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","3247","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","3247","2","","yagi-9-laird","280.0","280.0","","","","","5.8","","","","","","","","","","terminated"
"408","1","SG-5113BBBK3084","3247","3","","yagi-9-laird","85.0","85.0","","","","","5.6","","","","","","","","","","terminated"
